date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster;
2014-08-16;19:06:22,15,1,55,11,30261,,90744,0,1,9,2014-08-22,2014-08-29,3,3,2,18998,1,0,1,6,77,6,57
2014-08-16;19:16:22,15,1,55,11,30261,,90744,0,1,9,2014-08-24,2014-08-31,3,3,2,18998,1,0,1,6,77,6,30
2014-08-16;19:16:50,15,1,55,11,30261,,90744,0,1,9,2014-08-24,2014-08-31,3,3,2,18998,1,0,1,6,77,6,40
2014-08-16;19:17:09,15,1,55,11,30261,,90744,0,1,9,2014-08-24,2014-08-31,3,3,2,18998,1,0,2,6,77,6,57
2013-07-04;20:07:11,13,1,46,172,19938,,90793,0,1,2,2013-08-19,2013-08-23,1,2,1,8739,1,0,2,6,144,4,50
2013-07-04;20:10:24,13,1,46,172,19938,,90793,0,1,2,2013-08-19,2013-08-23,1,2,1,8739,1,0,1,6,144,4,6
2013-07-04;20:13:58,13,1,46,172,19938,,90793,0,1,2,2013-08-19,2013-08-23,1,2,1,8739,1,0,1,6,144,4,61
2013-07-04;20:27:49,13,1,46,172,19938,,90793,0,1,2,2013-08-19,2013-08-23,1,2,1,8739,1,0,2,6,144,4,47
2013-07-04;21:00:17,13,1,46,172,19938,,90793,0,1,2,2013-08-19,2013-08-23,1,2,1,8739,1,1,1,6,144,4,42
2013-07-04;21:17:31,13,1,46,172,19938,,90793,0,0,2,2013-08-19,2013-08-23,1,2,1,8739,1,0,1,6,144,4,42
2013-01-17;09:05:10,2,3,66,356,22202,2548.6742,90828,0,1,9,2013-01-23,2013-01-31,2,1,1,8855,1,0,1,2,50,213,92
2013-01-17;09:07:41,2,3,66,356,22202,2569.9221,90828,0,1,9,2013-01-23,2013-01-31,2,1,1,8855,1,0,1,2,50,213,73
2013-01-17;09:19:52,2,3,66,356,22202,2568.0645,90828,0,1,9,2013-01-30,2013-01-30,2,1,1,8855,1,0,1,2,50,213,3
2013-01-24;12:32:01,2,3,66,462,16353,2668.9741,90828,1,1,9,2013-01-28,2013-02-05,2,1,1,8855,1,0,2,2,50,213,26
2013-01-24;12:40:42,2,3,66,462,16353,2668.329,90828,1,1,9,2013-01-28,2013-01-28,2,1,1,8855,1,0,1,2,50,213,33
2014-07-17;11:54:03,7,1,5,7,33736,,90828,0,1,9,2015-02-06,2015-02-19,2,0,1,60393,6,0,1,3,152,73,11
2014-08-31;18:14:08,2,3,66,311,6743,,90828,1,0,9,2014-09-07,2014-09-09,2,0,1,27819,6,0,1,2,50,690,91
2013-01-10;20:41:55,2,3,66,322,36507,1654.9281,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,3,4,47,1502,66
2013-01-10;20:47:43,2,3,66,322,36507,1655.0606,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,4,4,47,1502,65
2013-01-10;20:49:24,2,3,66,322,36507,1655.8589,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,89
2013-01-10;20:50:29,2,3,66,322,36507,1658.4926,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,2,4,47,1502,90
2013-01-10;20:51:32,2,3,66,322,36507,1657.357,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,73
2013-01-10;20:54:06,2,3,66,322,36507,1655.9538,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,3
2013-01-10;21:21:18,2,3,66,322,36507,1654.3389,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,65
2013-01-11;07:46:28,2,3,66,322,36507,1654.9281,90864,0,1,9,2013-02-27,2013-03-03,2,0,1,32090,6,0,3,4,47,1502,66
2013-01-11;07:55:39,2,3,66,322,36507,1657.306,90864,0,1,9,2013-02-27,2013-03-03,2,0,1,32090,6,0,1,4,47,1502,6
2013-01-11;07:59:22,2,3,66,322,36507,1658.3414,90864,0,1,9,2013-02-27,2013-03-03,2,0,1,32090,6,0,3,4,47,1502,61
2013-01-11;08:04:51,2,3,66,322,36507,1657.357,90864,0,1,9,2013-02-27,2013-03-03,2,0,1,32090,6,0,1,4,47,1502,73
2013-01-11;08:07:28,2,3,66,322,36507,1655.9538,90864,0,1,9,2013-02-27,2013-03-03,2,0,1,32090,6,0,1,4,47,1502,3
2013-01-11;08:11:25,2,3,66,322,36507,1658.3585,90864,0,1,9,2013-02-27,2013-03-03,2,0,1,32090,6,0,2,4,47,1502,89
2013-01-12;09:02:45,2,3,66,322,36507,1657.357,90864,0,1,9,2013-02-27,2013-03-03,2,0,1,32090,6,0,1,4,47,1502,73
2013-01-14;19:06:01,2,3,66,322,36507,1657.9276,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,37
2013-01-16;19:15:38,2,3,66,322,36507,1657.357,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,3,4,47,1502,73
2013-01-16;19:17:34,2,3,66,322,36507,1658.4926,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,2,4,47,1502,90
2013-01-21;12:16:00,2,3,66,322,36507,1658.3414,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,61
2013-01-23;15:49:58,2,3,66,322,36507,1658.3414,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,61
2013-01-23;15:58:49,2,3,66,322,36507,1657.357,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,73
2013-01-25;12:13:44,2,3,66,322,36507,1654.9281,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,2,4,47,1502,22
2013-01-25;12:18:51,2,3,66,322,36507,1658.3414,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,3,4,47,1502,61
2013-01-25;12:24:22,2,3,66,322,36507,1657.5422,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,3,4,47,1502,20
2013-01-25;12:29:02,2,3,66,322,36507,1657.306,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,6
2013-01-25;12:33:18,2,3,66,322,36507,1657.357,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,2,4,47,1502,73
2013-02-03;17:34:30,2,3,66,322,47357,1587.943,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,1,4,47,1502,22
2013-02-03;17:36:59,2,3,66,322,47357,1590.7968,90864,0,1,9,2013-02-26,2013-03-02,2,0,1,32090,6,0,2,4,47,1502,62
2013-03-08;18:32:30,2,3,66,322,47357,896.8761,90864,0,1,9,2013-05-01,2013-05-04,2,0,1,8284,1,0,4,2,50,685,26
2013-03-08;18:40:48,2,3,66,322,47357,1590.7968,90864,0,1,9,2013-05-01,2013-05-01,2,0,1,1152,1,0,2,4,47,1502,62
2013-03-08;18:44:26,2,3,66,322,47357,1590.7968,90864,0,0,9,2013-05-02,2013-05-05,2,0,1,1152,1,0,1,4,47,1502,62
2013-03-10;16:45:47,2,3,66,322,47357,1353.4517,90864,0,1,9,2013-09-17,2013-09-21,1,0,1,8810,1,0,2,4,8,1532,66
2013-04-19;21:06:04,2,3,66,322,47357,1353.4517,90864,0,1,9,2013-09-17,2013-09-21,2,0,1,8810,1,0,1,4,8,1532,66
2013-04-25;17:31:46,2,3,66,322,47357,1353.4517,90864,0,1,9,2013-09-17,2013-09-21,1,0,1,8810,1,0,4,4,8,1532,66
2013-04-28;15:16:35,2,3,66,254,23820,1814.6934,90864,0,1,9,2013-07-04,2013-07-07,1,0,1,1152,1,0,2,4,47,1502,62
2013-04-28;17:58:27,2,3,66,254,23820,1672.9451,90864,0,1,9,2013-09-17,2013-09-21,1,0,1,8810,1,0,8,4,8,1532,66
2013-05-06;13:47:00,2,3,66,254,23820,1672.9451,90864,0,1,9,2013-09-17,2013-09-21,1,0,1,8810,1,0,4,4,8,1532,66
2013-05-07;16:42:13,2,3,66,254,23820,1672.9451,90864,0,1,9,2013-09-17,2013-09-17,1,0,1,8810,1,0,1,4,8,1532,66
2013-05-07;16:43:36,2,3,66,254,23820,1672.9451,90864,0,1,9,2013-09-17,2013-09-21,1,0,1,8810,1,0,3,4,8,1532,66
2013-05-07;16:50:15,2,3,66,254,23820,1672.9451,90864,0,1,9,2013-09-18,2013-09-22,1,0,1,8810,1,1,1,4,8,1532,66
2013-05-07;17:05:34,2,3,66,254,23820,1672.9451,90864,0,0,9,2013-09-18,2013-09-22,1,0,1,8810,1,0,4,4,8,1532,66
2013-05-15;18:07:22,2,3,66,348,7463,999.8675,90864,0,0,9,2013-06-28,2013-06-30,2,0,1,15621,5,0,2,2,50,518,96
2013-05-19;17:50:30,2,3,66,348,7463,993.8277,90864,0,0,9,2013-07-05,2013-07-07,2,0,1,15621,5,0,2,2,50,518,77
2013-05-19;17:51:23,2,3,66,348,7463,999.995,90864,0,0,9,2013-07-05,2013-07-07,2,0,1,15621,5,0,1,2,50,518,31
2013-05-19;17:51:51,2,3,66,348,7463,997.0895,90864,0,0,9,2013-07-05,2013-07-07,2,0,1,15621,5,0,1,2,50,518,31
2013-05-19;17:52:37,2,3,66,348,7463,999.8675,90864,0,0,9,2013-07-05,2013-07-07,2,0,1,15621,5,0,1,2,50,518,96
2013-05-19;17:54:40,2,3,66,348,7463,963.8369,90864,0,0,9,2013-05-23,2013-05-24,1,0,1,356,1,0,1,2,50,708,7
2013-05-19;17:55:07,2,3,66,348,7463,962.7614,90864,0,0,9,2013-05-23,2013-05-24,1,0,1,356,1,0,2,2,50,708,41
2013-05-19;17:55:55,2,3,66,348,7463,960.1821,90864,0,0,9,2013-05-23,2013-05-24,1,0,1,356,1,0,1,2,50,708,48
2013-05-19;17:57:36,2,3,66,348,7463,961.5556,90864,0,0,9,2013-05-23,2013-05-24,1,0,1,356,1,0,1,2,50,708,94
2013-06-28;14:05:34,2,3,66,322,47357,128.8591,90864,0,0,9,2013-07-04,2013-07-05,2,0,1,356,1,0,1,2,50,708,7
2013-06-28;14:06:50,2,3,66,322,47357,132.5673,90864,0,0,9,2013-07-04,2013-07-05,2,0,1,356,1,0,1,2,50,708,91
2013-06-28;14:08:42,2,3,66,322,47357,131.1248,90864,0,0,9,2013-07-04,2013-07-05,2,0,1,356,1,0,1,2,50,708,77
2013-06-28;14:09:31,2,3,66,322,47357,132.9069,90864,0,0,9,2013-07-04,2013-07-05,2,0,1,356,1,0,1,2,50,708,42
2013-11-15;08:28:17,2,3,66,322,47357,1206.4758,90864,0,1,2,2014-03-05,2014-03-09,2,0,1,5405,6,0,4,4,8,126,65
2013-11-15;08:28:55,2,3,66,322,47357,1206.6627,90864,0,1,2,2014-03-05,2014-03-09,2,0,1,5405,6,0,2,4,8,126,52
2013-11-15;08:39:36,2,3,66,322,47357,1401.3212,90864,0,1,2,2014-03-05,2014-03-09,2,0,1,8824,1,0,3,4,8,118,34
2013-11-15;08:41:58,2,3,66,322,47357,1389.9333,90864,0,1,2,2014-03-05,2014-03-09,2,0,1,8824,1,0,2,4,8,118,44
2013-11-15;08:45:03,2,3,66,322,47357,1959.6229,90864,0,1,2,2014-03-05,2014-03-09,2,0,1,11439,1,0,1,4,163,1503,66
2013-11-23;10:36:06,2,3,66,322,47357,1959.6229,90864,0,1,9,2014-03-05,2014-03-08,2,0,1,11439,1,0,2,4,163,1503,66
2013-11-26;18:05:44,2,3,66,322,47357,1170.2006,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,33919,6,0,2,4,8,110,66
2013-12-12;18:28:17,2,3,66,322,47357,1959.6229,90864,0,1,9,2014-03-04,2014-03-05,2,0,1,11439,1,0,4,4,163,1503,66
2013-12-12;18:37:36,2,3,66,322,47357,1975.4526,90864,0,1,9,2014-03-04,2014-03-05,2,0,1,11439,1,0,1,4,163,1503,52
2013-12-12;18:44:55,2,3,66,322,47357,1206.6627,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,5405,6,0,1,4,8,126,52
2013-12-12;18:52:39,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,1152,1,0,1,4,47,1502,37
2013-12-12;18:54:27,2,3,66,322,47357,1646.8154,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,11335,1,0,1,4,136,196,41
2013-12-12;18:56:50,2,3,66,322,47357,2095.08,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,8814,1,0,1,4,51,1509,73
2013-12-12;19:00:14,2,3,66,322,47357,1206.4758,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,11938,1,0,1,4,8,126,65
2013-12-18;07:25:52,2,3,66,322,47357,1958.6856,90864,0,1,9,2014-03-05,2014-03-08,2,0,1,11439,1,0,1,4,163,1503,92
2013-12-18;07:26:37,2,3,66,322,47357,1970.3283,90864,0,1,9,2014-03-05,2014-03-08,2,0,1,11439,1,0,2,4,163,1503,65
2013-12-21;20:09:51,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,1152,1,0,1,4,47,1502,37
2013-12-23;16:29:44,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,1152,1,0,1,4,47,1502,37
2013-12-23;16:31:01,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-04,2014-03-08,3,0,1,1152,1,0,1,4,47,1502,37
2013-12-24;16:38:02,2,3,66,322,47357,1588.1871,90864,0,1,9,2014-03-04,2014-03-04,3,0,1,1152,1,0,1,4,47,1502,52
2013-12-24;16:50:01,2,3,66,322,47357,1206.4758,90864,0,1,9,2014-03-04,2014-03-08,3,0,1,5405,6,0,2,4,8,126,65
2013-12-26;08:20:06,2,3,66,322,47357,534.2642,90864,0,1,9,2014-10-29,2014-11-02,3,0,1,8266,1,0,1,2,50,411,37
2013-12-26;08:27:25,2,3,66,322,47357,534.2415,90864,0,1,9,2014-10-29,2014-11-02,1,0,1,8266,1,0,1,2,50,411,95
2013-12-26;08:34:12,2,3,66,322,47357,534.2642,90864,0,1,9,2014-10-30,2014-11-02,2,0,1,8266,1,0,1,2,50,411,37
2013-12-27;18:56:57,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,1152,1,0,3,4,47,1502,37
2013-12-27;19:00:23,2,3,66,322,47357,1971.0939,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,11439,1,0,2,4,163,1503,52
2013-12-27;19:01:54,2,3,66,322,47357,1970.3283,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,11439,1,0,1,4,163,1503,65
2013-12-27;19:06:34,2,3,66,322,47357,1206.6627,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,5405,6,0,1,4,8,126,52
2013-12-27;19:13:47,2,3,66,322,47357,2663.6596,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,8976,1,0,1,4,52,202,52
2013-12-30;07:56:00,2,3,66,322,47357,1590.7968,90864,0,1,6,2014-03-05,2014-03-09,2,0,1,1152,1,0,1,4,47,1502,37
2013-12-30;08:06:28,2,3,66,322,47357,534.2642,90864,0,1,6,2014-10-30,2014-11-02,1,0,1,12228,6,0,2,2,50,411,37
2014-01-14;04:10:30,2,3,66,322,47357,893.7983,90864,0,1,9,2014-03-06,2014-03-10,1,0,1,8284,1,0,1,2,50,685,99
2014-01-16;18:49:50,2,3,66,322,47357,1661.8473,90864,0,0,9,2014-03-08,2014-03-13,2,0,1,16825,5,0,1,4,47,1468,20
2014-01-19;15:50:42,2,3,66,322,47357,1668.2207,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,1334,1,0,1,4,47,1468,78
2014-01-19;15:58:33,2,3,66,322,47357,1666.6551,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,1334,1,0,2,4,47,1468,20
2014-01-19;16:07:03,2,3,66,322,47357,1665.6178,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,1334,1,0,2,4,47,1468,30
2014-01-19;16:08:33,2,3,66,322,47357,1666.9757,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,1334,1,0,2,4,47,1468,86
2014-01-19;16:09:57,2,3,66,322,47357,1661.8473,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,1334,1,0,1,4,47,1468,20
2014-01-19;16:14:13,2,3,66,322,47357,1666.3803,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,1334,1,0,1,4,47,1468,20
2014-01-19;16:20:05,2,3,66,322,47357,1667.4252,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,1334,1,0,1,4,47,1468,20
2014-01-19;16:42:41,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,1152,1,0,1,4,47,1502,37
2014-01-20;15:11:13,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,1152,1,0,1,4,47,1502,62
2014-01-21;15:38:19,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-04,2014-03-08,2,0,1,1152,1,0,1,4,47,1502,62
2014-01-23;07:40:30,2,3,66,322,47357,1590.7968,90864,0,1,9,2014-03-05,2014-03-09,2,0,1,1152,1,0,1,4,47,1502,62
2014-02-12;16:04:19,2,3,66,322,36507,319.6968,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,8230,1,0,1,2,50,637,59
2014-02-12;16:07:47,2,3,66,322,36507,320.1234,90864,0,0,9,2014-03-07,2014-03-09,2,0,1,8230,1,0,1,2,50,637,95
2014-02-15;19:32:14,2,3,66,322,36507,57.237,90864,0,0,9,2014-02-21,2014-02-22,2,0,1,15621,5,0,2,2,50,518,63
2014-02-17;17:19:57,2,3,66,322,36507,57.237,90864,0,0,9,2014-02-21,2014-02-22,2,0,1,15621,5,0,1,2,50,518,96
2014-02-17;17:27:23,2,3,66,322,36507,57.237,90864,0,0,9,2014-02-21,2014-02-22,2,0,1,15621,5,1,1,2,50,518,96
2014-02-19;20:15:07,2,3,66,322,36507,1657.9276,90864,0,1,9,2014-10-28,2014-11-01,2,0,1,1152,1,0,1,4,47,1502,37
2014-02-19;20:18:00,2,3,66,322,36507,636.2478,90864,0,1,9,2014-10-30,2014-11-02,2,0,1,8266,1,0,3,2,50,411,21
2014-02-19;20:19:59,2,3,66,322,36507,636.2478,90864,0,1,9,2014-10-30,2014-11-02,1,0,1,8266,1,0,1,2,50,411,21
2014-02-22;18:22:15,2,3,66,322,36507,1657.9276,90864,0,1,9,2014-10-13,2014-10-18,2,0,1,32090,6,0,1,4,47,1502,37
2014-02-22;18:23:23,2,3,66,322,36507,1657.9276,90864,0,1,9,2014-10-13,2014-10-18,4,0,1,32090,6,0,1,4,47,1502,37
2014-02-23;17:49:56,2,3,66,322,36507,319.4175,90864,0,0,9,2014-03-07,2014-03-08,1,0,1,8230,1,0,1,2,50,637,91
2014-02-24;18:40:44,2,3,66,322,36507,319.4175,90864,0,0,9,2014-03-07,2014-03-08,1,0,1,8230,1,0,2,2,50,637,91
2014-02-24;18:44:33,2,3,66,322,36507,319.4175,90864,0,0,9,2014-03-07,2014-03-08,1,0,1,8230,1,1,1,2,50,637,91
2014-02-26;20:33:34,2,3,66,322,36507,1654.9281,90864,0,1,9,2014-10-13,2014-10-18,2,0,1,1152,1,0,1,4,47,1502,66
2014-02-26;20:34:19,2,3,66,322,36507,1654.9281,90864,0,1,9,2014-10-13,2014-10-18,3,0,1,1152,1,0,2,4,47,1502,66
2014-02-26;20:36:16,2,3,66,322,36507,1654.9281,90864,0,1,9,2014-10-13,2014-10-18,1,0,1,1152,1,0,1,4,47,1502,66
2014-02-28;20:33:24,2,3,66,322,36507,636.2478,90864,0,1,9,2014-10-30,2014-11-02,1,0,1,8266,1,0,1,2,50,411,49
2014-02-28;20:36:01,2,3,66,322,36507,1657.9276,90864,0,1,9,2014-10-13,2014-10-18,2,0,1,1152,1,0,1,4,47,1502,62
2014-02-28;20:39:25,2,3,66,322,36507,1657.9276,90864,0,1,9,2014-10-13,2014-10-18,3,0,1,1152,1,0,1,4,47,1502,62
2014-03-03;14:58:27,2,3,66,322,36507,1654.9281,90864,0,1,9,2014-12-08,2014-12-13,1,0,1,1152,1,0,1,4,47,1502,66
2014-03-03;15:37:25,2,3,66,322,36507,1999.5094,90864,0,1,9,2014-12-08,2014-12-13,3,0,1,11439,1,0,2,4,163,1503,65
2014-03-03;15:39:11,2,3,66,322,36507,1999.6302,90864,0,1,9,2014-12-08,2014-12-13,3,0,1,11439,1,0,5,4,163,1503,65
2014-03-16;16:52:56,2,3,66,143,29656,1159.77,90864,0,1,9,2014-10-13,2014-10-18,2,0,1,1152,1,0,1,4,47,1502,52
2014-03-16;16:55:13,2,3,66,143,29656,1162.7666,90864,0,1,9,2014-10-13,2014-10-18,2,0,1,1152,1,0,1,4,47,1502,84
2014-03-16;16:58:05,2,3,66,143,29656,205.8778,90864,0,1,9,2014-10-29,2014-11-01,1,0,1,8266,1,0,1,2,50,411,49
2014-03-29;19:38:27,2,3,66,143,29656,2142.6238,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,11435,1,0,1,4,67,203,86
2014-03-29;19:45:09,2,3,66,143,29656,1159.509,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,1152,1,0,2,4,47,1502,22
2014-03-30;18:59:38,2,3,66,143,29656,1159.509,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,1152,1,0,1,4,47,1502,22
2014-03-30;19:03:10,2,3,66,143,29656,1159.509,90864,0,1,9,2014-08-11,2014-08-16,2,0,1,1152,1,0,1,4,47,1502,22
2014-04-02;10:36:52,2,3,66,143,29656,1159.509,90864,0,1,9,2014-08-13,2014-08-17,2,0,1,1152,1,0,2,4,47,1502,22
2014-04-02;10:41:01,2,3,66,143,29656,2142.6238,90864,0,1,9,2014-08-13,2014-08-17,2,0,1,11435,1,0,1,4,67,203,86
2014-04-02;10:42:20,2,3,66,143,29656,1472.052,90864,0,1,9,2014-08-13,2014-08-17,2,0,1,8824,1,0,2,4,8,118,66
2014-04-02;10:46:00,2,3,66,143,29656,821.353,90864,0,1,9,2014-08-13,2014-08-17,2,0,1,5405,6,0,2,4,8,126,66
2014-04-04;20:21:15,2,3,66,143,29656,207.6414,90864,0,0,9,2014-05-30,2014-06-01,2,0,1,32547,4,0,4,2,50,645,21
2014-04-06;08:51:44,2,3,66,143,29656,822.7635,90864,0,1,9,2014-08-06,2014-08-10,2,0,1,5405,6,0,2,4,8,126,66
2014-04-06;08:54:27,2,3,66,143,29656,821.353,90864,0,1,9,2014-08-06,2014-08-10,2,0,1,5405,6,0,1,4,8,126,66
2014-04-06;08:56:03,2,3,66,143,29656,821.135,90864,0,1,9,2014-08-06,2014-08-10,2,0,1,5405,6,0,2,4,8,126,52
2014-04-06;08:58:25,2,3,66,143,29656,824.3574,90864,0,1,9,2014-08-06,2014-08-10,2,0,1,5405,6,0,1,4,8,126,66
2014-04-06;09:00:02,2,3,66,143,29656,824.3624,90864,0,1,9,2014-08-06,2014-08-10,2,0,1,5405,6,0,2,4,8,126,66
2014-04-06;09:07:14,2,3,66,143,29656,826.9616,90864,0,1,9,2014-08-06,2014-08-10,2,0,1,5405,6,0,4,4,8,126,64
2014-04-06;09:16:21,2,3,66,143,29656,1545.8285,90864,0,1,9,2014-08-06,2014-08-10,2,0,1,11439,1,0,1,4,163,1503,66
2014-04-06;09:23:47,2,3,66,143,29656,1159.509,90864,0,1,9,2014-08-06,2014-08-10,2,0,1,1152,1,0,3,4,47,1502,22
2014-04-06;09:29:25,2,3,66,143,29656,1162.4125,90864,0,1,9,2014-08-13,2014-08-17,2,0,1,1152,1,0,3,4,47,1502,62
2014-04-06;09:30:38,2,3,66,143,29656,1162.4125,90864,0,1,9,2014-08-13,2014-08-17,3,0,1,1152,1,0,2,4,47,1502,62
2014-04-07;09:11:24,2,3,66,143,29656,207.6414,90864,0,0,9,2014-05-30,2014-06-01,2,0,1,32547,4,0,2,2,50,645,21
2014-04-07;09:17:32,2,3,66,143,29656,207.6414,90864,0,0,9,2014-05-30,2014-06-01,2,0,1,32547,4,1,1,2,50,645,21
2014-04-07;09:21:57,2,3,66,143,29656,1162.4125,90864,0,1,9,2014-08-12,2014-08-17,2,0,1,1152,1,0,1,4,47,1502,62
2014-04-11;12:41:35,2,3,66,143,29656,1162.4125,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,1152,1,0,1,4,47,1502,62
2014-04-11;12:43:16,2,3,66,143,29656,821.353,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,1,4,8,126,66
2014-04-11;12:44:34,2,3,66,143,29656,826.2682,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,1,4,8,126,52
2014-04-11;12:46:19,2,3,66,143,29656,826.9616,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,2,4,8,126,64
2014-04-14;20:19:41,2,3,66,143,29656,827.1925,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,1,4,8,126,65
2014-04-14;20:21:41,2,3,66,143,29656,821.353,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,2,4,8,126,66
2014-04-16;18:02:39,2,3,66,143,29656,821.353,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,6,4,8,126,66
2014-04-16;18:11:55,2,3,66,143,29656,826.9974,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,1,4,8,126,52
2014-04-16;18:13:41,2,3,66,143,29656,1158.9236,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,1152,1,0,1,4,47,1502,65
2014-04-16;18:20:12,2,3,66,143,29656,1558.8146,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,11439,1,0,1,4,163,1503,65
2014-04-16;18:21:16,2,3,66,143,29656,1562.2916,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,11439,1,0,1,4,163,1503,65
2014-04-16;18:24:09,2,3,66,143,29656,1562.2916,90864,0,0,9,2014-08-12,2014-08-16,2,0,1,11439,1,0,1,4,163,1503,65
2014-04-16;18:24:28,2,3,66,143,29656,1562.2916,90864,0,0,9,2014-08-13,2014-08-17,2,0,1,11439,1,0,1,4,163,1503,65
2014-04-19;06:51:41,2,3,66,143,29656,825.6832,90864,0,1,9,2014-08-13,2014-08-17,2,0,1,5405,6,0,1,4,8,126,66
2014-04-19;20:29:49,2,3,66,143,29656,825.6832,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,3,4,8,126,66
2014-04-19;20:37:38,2,3,66,143,29656,835.3119,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,8825,3,0,1,4,8,111,52
2014-04-19;20:44:51,2,3,66,143,29656,1159.509,90864,0,1,9,2014-08-05,2014-08-09,2,0,1,1152,1,0,3,4,47,1502,22
2014-04-20;12:22:58,2,3,66,143,29656,821.353,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,1,4,8,126,66
2014-04-20;12:23:53,2,3,66,143,29656,825.6832,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,5405,6,0,1,4,8,126,66
2014-04-20;12:30:04,2,3,66,143,29656,809.9962,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,11938,1,0,2,4,8,126,66
2014-04-20;12:36:43,2,3,66,143,29656,826.9616,90864,0,1,9,2014-08-12,2014-08-16,2,0,1,11938,1,0,1,4,8,126,64
